"","Gender","Height","Weight"
"48","Male",72.1727091157973,209.070863390252
"49","Male",69.1798576188774,192.014335412005
"50","Male",72.870360147235,211.34249681964
"51","Male",64.7825829779871,165.61162618225
"52","Male",70.1835498874837,201.071918099568
"53","Male",68.4914502529394,173.423960346601
"54","Male",67.3308308810162,181.407679285937
"55","Male",66.9909440825232,169.737707400252
"56","Male",66.4995499002499,163.309528309674
"57","Male",68.3530566463988,189.710209942456
"58","Male",70.7744590703974,192.124847346168
"59","Male",71.2159236694709,198.1984641076
"60","Male",70.0133653490674,209.526499837126
"61","Male",71.4031822207589,198.759792659859
"62","Male",69.5520050948319,198.079523654438
"63","Male",73.8185345577699,195.290612189727
"64","Male",66.99688275225,164.943302997003
"65","Male",71.4184658930907,179.863902339297
"66","Male",65.2793002090043,155.250420694049
"67","Male",68.2741914742284,184.519391248574
"68","Male",72.7653699463424,220.678041465283
"69","Male",68.0993798003468,183.31265530722
"70","Male",68.8967060721692,196.451312291183
"71","Male",69.2895099633052,184.595608300273
"72","Male",70.5232245234565,207.532838518544
"73","Male",69.6637252265179,177.200928752348
"74","Male",67.5952688079157,163.108002209381
"75","Male",72.5081203801037,216.218230112735
"76","Male",71.2529856038086,204.655493822323
"77","Male",71.8091868893668,200.920571219495
"78","Male",72.2451654792519,220.901769881142
"79","Male",66.5126276609347,196.449860340782
"80","Male",66.0290340048182,168.640810039015
"81","Male",67.577153942735,181.432713008126
"82","Male",68.2465686016242,198.658673326418
"83","Male",73.8261270026308,237.916735863185
"84","Male",69.8024643604904,173.041255909233
"85","Male",65.9595777848988,160.683916639879
"86","Male",71.0790175757451,188.602919070666
"87","Male",66.5961965372077,208.345694035109
"88","Male",68.9515350928246,193.435118452271
"89","Male",68.2444617923064,174.10969379062
"90","Male",72.3168251228452,197.368589249335
"91","Male",71.8154204495308,201.620666747742
"92","Male",65.2370495188386,181.011973240364
"93","Male",70.6405300907292,182.12248597866
"94","Male",64.731925597255,177.549263423371
"95","Male",67.1035511824075,164.974580682475
"96","Male",65.1174848880457,165.717112190107
"97","Male",71.7012340230177,193.094163543063
"98","Male",66.8328782059274,180.683886970857
"99","Male",66.4712752615182,172.773722928412
"100","Male",69.4115262206039,177.470616229738
"101","Male",70.0521774745245,200.818737313254
"102","Male",66.7436046519631,167.739775344302
"103","Male",66.2743291154144,154.395624779233
"104","Male",68.328447992915,177.984728603887
"105","Male",70.0758881952341,183.93885695678
"106","Male",68.7329881487344,179.2047820686
"107","Male",67.556051261876,158.567987385418
"108","Male",66.2536325347937,166.503531642942
"109","Male",69.1822026805756,171.983677611956
"110","Male",67.6091049416397,174.36418237859
"111","Male",69.2927380218867,187.745351863374
"112","Male",68.1906840077038,201.48796238061
"113","Male",71.6070857988906,204.927012136803
"114","Male",69.1968575103315,178.685546470181
"115","Male",67.2619609790619,164.014427741951
"116","Male",73.6851933999998,223.270004412371
"117","Male",69.5372150072948,202.958306269835
"118","Male",68.3115598414683,189.391785609949
"119","Male",67.7389634664393,178.170555578466
"120","Male",71.7057626011001,223.299335239803
"121","Male",63.6322646037867,167.028706658323
"122","Male",68.7211984556865,180.46868201187
"123","Male",66.9493416501869,164.439145622362
"124","Male",62.7069897353164,149.969618421042
"125","Male",72.2584089235993,192.910266551722
"126","Male",70.9086530626676,201.883998700574
"127","Male",67.609843601682,179.868025984495
"128","Male",70.8015589556942,196.467724673936
"129","Male",69.3047690450735,187.551649491386
"130","Male",66.2428983411553,171.69315968571
"131","Male",67.4921929772739,191.699604784328
"132","Male",65.8062482913584,165.850647784905
"133","Male",71.4437056615428,185.662741323862
"134","Male",68.4644058223141,178.281800729884
"135","Male",63.98792460498,150.979051250134
"136","Male",71.0018976858456,209.929323430504
"137","Male",68.1397241925525,174.157804341493
"138","Male",68.395400248121,179.878977102334
"139","Male",68.0962197450165,167.747141247633
"140","Male",68.1405903559209,183.044660372103
"141","Male",68.8600903087433,169.556820782151
"142","Male",66.1488525422307,173.431672660432
"143","Male",66.2060320529589,180.889554609418
"144","Male",67.4321202146878,183.508932854723
"145","Male",69.471106031247,205.977910165675
"146","Male",70.5158596943462,183.759845192649
"147","Male",71.3383760399558,201.954495466668
"148","Male",71.0019447673538,216.120094736912
"149","Male",66.202347706273,159.390323744187
"150","Male",72.5433070453887,210.336424661861
"151","Male",67.4793517580411,178.618350159953
"152","Male",65.3504105558103,146.739797635802
"153","Male",70.8440624208882,195.937014974314
"154","Male",69.9384752593112,170.175853813004
"155","Male",64.7398154829922,169.654054121188
"156","Male",69.3084028803936,198.378693643572
"157","Male",68.8384628598724,179.907716915983
"158","Male",61.9373232676829,147.263686501559
"159","Male",68.5933355351181,176.984251121287
"160","Male",65.2185755780772,185.467788373205
"161","Male",64.3336481069845,177.49380233889
"162","Male",68.7489067017398,169.827477419625
"163","Male",72.4896554004081,198.581698249799
"164","Male",67.2339309182551,203.350339274846
"165","Male",67.263604843261,193.217672687431
"166","Male",65.1185042831735,178.134945178843
"167","Male",66.2628200381632,162.77958340469
"168","Male",67.7016796596273,159.286510598869
"169","Male",65.530695966695,172.114311951227
"170","Male",69.8689698092041,201.837042594883
"171","Male",68.481875364733,170.352329550626
"172","Male",72.2139633457195,205.389760708631
"173","Male",68.1795326940723,169.787768075943
"174","Male",71.9812065428705,200.437310528735
"175","Male",66.0651367327304,178.588954037204
"176","Male",66.6561641698185,168.014029738329
"177","Male",67.5994241952902,177.766425839946
"178","Male",68.245944093831,193.277623999542
"179","Male",64.808621440717,162.379540639612
"180","Male",67.4922182698406,183.383824391458
"181","Male",68.1807307068654,181.056095285359
"182","Male",69.553384902902,210.871798957101
"183","Male",66.4022496683603,165.568499073011
"184","Male",66.5921571146877,196.148449846229
"185","Male",71.9358865828482,202.046425151919
"186","Male",68.2870417278818,170.413602496365
"187","Male",69.9554511951638,201.948085296608
"188","Male",71.8511291454027,193.386984552842
"189","Male",65.7554986406737,179.855689615225
"190","Male",67.0318520789828,156.489934998191
"191","Male",76.7098348578592,235.035418820022
"192","Male",72.5711213712958,230.560534959742
"193","Male",69.7288048973671,203.895654986365
"194","Male",72.799224004586,218.216396639014
"195","Male",72.5393540719418,222.667177921523
"196","Male",72.2947433844169,208.474865890573
"197","Male",67.2533248158638,180.779780013772
"198","Male",75.9444603760016,231.92474850911
"199","Male",66.3162319187446,170.593858104457
"200","Male",71.1560534900436,188.271456288347
"201","Male",71.1922022869477,196.061529163376
"202","Male",72.1975120071642,214.603584170431
"203","Male",75.1408214339315,224.12427132956
"204","Male",64.4115293597211,158.579397323387
"205","Male",64.7344243580774,166.501114745286
"206","Male",63.4145871379546,160.140615622405
"207","Male",67.8486652335686,176.172634254583
"208","Male",65.9317848288,174.485294666451
"209","Male",70.9665504363426,193.906498798923
"210","Male",67.5807472772935,186.991606706801
"211","Male",68.589270437901,173.595796099507
"212","Male",70.3247534441504,193.346560303991
"213","Male",72.3944804051075,208.436509038226
"214","Male",70.8208567145256,206.032977800797
"215","Male",65.9033012610258,172.57523095707
"216","Male",74.7953750218274,232.63540284736
"217","Male",67.6809190342573,177.24014549544
"218","Male",67.1559627687305,175.646690214202
"219","Male",71.7748412248401,212.626102288605
"220","Male",64.6652319449664,166.969204009677
"221","Male",68.1227683623759,196.414415275124
"222","Male",66.786927239528,165.431242225646
"223","Male",66.805849836748,176.565818557689
"224","Male",67.8860137980274,174.65203471581
"225","Male",69.1735769192432,195.237529301091
"226","Male",70.2249233263794,205.684438396274
"227","Male",64.8557991775539,158.34144236048
"228","Male",67.8210932715426,169.081008273884
"229","Male",63.4402474670865,135.655875865835
"230","Male",71.8484348479039,218.157469450706
"231","Male",66.7280736470863,155.899541329016
"232","Male",71.9683056520603,201.528177430467
"233","Male",76.0213474760963,235.926060648678
"234","Male",71.4761012826014,195.392617577504
"235","Male",67.3698086448686,176.636163567362
"236","Male",70.5552437595499,198.460248600108
"237","Male",69.8671012814472,185.716910023673
"238","Male",67.9475700421625,177.347779818472
"239","Male",74.104558863713,215.759703523821
"240","Male",69.167836299535,187.02242030157
"241","Male",66.557228572704,171.587884316854
"242","Male",66.7016049901078,172.839809078093
"243","Male",67.2460649543824,168.280286893893
"244","Male",69.0513854849974,163.82048892775
"245","Male",70.6727471767308,190.023434180521
"246","Male",65.4989951214088,156.869951668729
"247","Male",65.1872208535622,172.606482559614
"248","Male",67.5681430060826,169.063982994918
"249","Male",73.8153856882339,231.374508117238
"250","Male",71.606564208448,207.250476751691
"251","Male",67.724749235945,172.152772178008
"252","Male",68.231131952185,199.827758022834
"253","Male",65.9294217100738,168.090412215803
"254","Male",71.5484957096636,197.819614833288
"255","Male",69.1643811220365,196.892315040706
"256","Male",68.5976593239588,180.221780102342
"257","Male",71.0575108857852,189.134012435934
"258","Male",63.6440595814991,158.422717319974
"259","Male",71.1824553956369,208.922682655891
"260","Male",66.1286731698491,187.141119453372
"261","Male",65.0573731150978,157.582431535246
"262","Male",68.0913743588464,181.644444983884
"263","Male",70.993143899047,204.746678174754
"264","Male",74.2211748776249,231.130189759308
"265","Male",69.3271181795885,186.258429614423
"266","Male",64.9313421940842,181.09386963888
"267","Male",68.3468423145436,198.920979667801
"268","Male",70.9291250844694,203.370463215939
"269","Male",61.4778092015939,161.028752141872
"270","Male",68.4908127185185,189.806681842181
"271","Male",72.0498898708186,200.202828506602
"272","Male",72.5216670257767,221.862650308484
"273","Male",71.233911393331,214.060148220865
"274","Male",72.2591151862599,201.70142161741
"275","Male",67.5650399045651,187.187093632233
"276","Male",72.26760699498,196.527466895855
"277","Male",62.6002479975529,151.720703729313
"278","Male",66.2364372917754,167.297530251137
"279","Male",69.6504374123688,198.843695964623
"280","Male",69.2859214061721,178.789547981921
"281","Male",70.7252787373505,193.539252115985
"282","Male",68.8286149599904,197.737905022318
"283","Male",66.0144282335004,184.461811520982
"284","Male",66.4148820603895,155.194771686925
"285","Male",66.6156243917126,160.991989871194
"286","Male",68.0348217821036,189.084461735075
"287","Male",70.5023980440946,172.985777146208
"288","Male",69.1577294930868,195.895256857188
"289","Male",70.7950226136223,215.74645530523
"290","Male",65.1943771233415,166.707373059357
"291","Male",74.7857143190925,239.464342902696
"292","Male",71.0669062761598,184.27924583305
"293","Male",69.334197785954,199.983890906512
"294","Male",69.8992039506227,191.412231132701
"295","Male",64.4251937917821,169.109401417791
"296","Male",67.85213069861,194.744522494038
"297","Male",67.549069488044,183.266533117893
"298","Male",74.7674468449337,210.369908709756
"299","Male",71.4189459863648,198.042483889936
"300","Male",67.1203443862066,172.664090375104
"301","Male",69.8595879120267,197.070856157865
"302","Male",68.4308133914105,190.505810039573
"303","Male",67.9334826070233,184.555483105293
"304","Male",68.4953431552723,179.929816647941
"305","Male",65.2441434106539,159.50321976539
"306","Male",70.18535204699,197.884507071155
"307","Male",71.1041331645307,217.269605198307
"308","Male",68.4475785430627,187.907425986628
"309","Male",65.4205768240508,176.861684237851
"310","Male",67.7007881137183,185.148202101777
"311","Male",74.2230630621199,223.308040304474
"312","Male",71.1672458708534,206.942981776074
"313","Male",67.2307718899502,171.016940600979
"314","Male",67.880559193661,175.222847965396
"315","Male",67.3763754684836,173.310395551927
"316","Male",68.7612469290256,181.125973501963
"317","Male",71.7052725009646,202.609008338003
"318","Male",69.3809947926619,199.850920048803
"319","Male",73.7165276342286,223.514722344292
"320","Male",69.4533762078207,219.261706666844
"321","Male",70.7862898094215,211.216080923481
"322","Male",71.7684637369012,200.798982967421
"323","Male",69.3434539586165,208.809775337563
"324","Male",65.2860255086334,161.420081658509
"325","Male",70.9218444138077,207.835944561795
"326","Male",68.5966626863791,180.831237755497
"327","Male",68.6037964328568,176.815476209732
"328","Male",69.4787441197736,194.603768502719
"329","Male",65.9308962149966,163.008431653289
"330","Male",68.5233452979566,173.270657154824
"331","Male",73.9291241262215,215.620035427178
"332","Male",71.1979378222303,210.134529042031
"333","Male",66.5565868729681,185.042324084993
"334","Male",71.7422762291745,187.965355359453
"335","Male",69.7448293316538,188.181124848229
"336","Male",66.7506541256505,179.542017143198
"337","Male",69.6924222571513,211.71842896173
"338","Male",70.4035168308414,197.692142083456
"339","Male",69.0197361098685,186.287991990979
"340","Male",64.732287155256,166.10607243739
"341","Male",70.9980744408969,188.811769976897
"342","Male",64.4598142530512,161.378773212037
"343","Male",69.749522583002,193.476258831235
"344","Male",71.5268488121848,189.282246099829
"345","Male",68.327915863972,207.784924645001
"346","Male",70.7647201641119,199.323094259304
"347","Male",71.4190496341516,209.858256604748
"348","Male",69.3904740948909,180.175472763871
"349","Male",72.001732217799,196.214414481383
"350","Male",69.1914749733353,189.438840351539
"351","Male",66.1663632831791,165.514607433147
"352","Male",67.272142995153,182.39433469242
"353","Male",70.9158354035361,189.557637460086
"354","Male",69.1198877896665,189.625914076302
"355","Male",67.409025871346,170.191325429211
"356","Male",72.938649040208,216.097454719831
"357","Male",70.4909286959958,177.067774350773
"358","Male",69.0082594618674,196.051188755039
"359","Male",66.7621099176273,167.700496231312
"360","Male",69.1206637294553,179.607870051102
"361","Male",73.1262671878997,220.661405093753
"362","Male",67.4868238954174,164.295241252612
"363","Male",64.95507833495,156.54478634954
"364","Male",67.7824890749697,183.681029038066
"365","Male",67.662398796047,170.305493490476
"366","Male",66.4763970064683,168.627263912841
"367","Male",72.9870702010434,209.637974489395
"368","Male",69.5632322771984,195.34602697044
"369","Male",71.0035601394697,194.322601360166
"370","Male",69.9156373621056,219.367916747189
"371","Male",71.697141788046,205.161748286445
"372","Male",67.6499408575301,178.882633665742
"373","Male",68.2955545645253,181.724931465833
"374","Male",68.687255673712,203.560333836071
"375","Male",68.9157716453463,165.155898683434
"376","Male",68.9608796727544,197.931429550253
"377","Male",67.2472352041876,173.284033013291
"378","Male",68.915863641061,183.947788899966
"379","Male",65.8385445036175,139.5340469401
"380","Male",64.6710755478367,160.188531344114
"381","Male",66.2958977236134,163.60400219191
"382","Male",67.0975857472015,193.955107443761
"383","Male",66.998289732799,189.893342494401
"384","Male",70.9619709026438,184.223932043739
"385","Male",68.4208722048485,190.795542169576
"386","Male",67.6525275866462,188.200679380904
"387","Male",75.6201931582543,226.207779869446
"388","Male",70.549242022249,197.879373104868
"389","Male",68.8908389093416,190.51348690364
"390","Male",68.2845319195117,176.24658343627
"391","Male",64.9950782592052,177.727094498411
"392","Male",65.5757715426728,173.691592194197
"393","Male",69.3060882402712,210.463687540605
"394","Male",65.7047154221532,170.100563318173
"395","Male",67.8039910102957,173.459891805983
"396","Male",69.2161473119131,184.936690322645
"397","Male",68.015006008896,194.286945947274
"398","Male",61.9269489433641,149.149684837724
"399","Male",67.2663627155588,192.4707695606
"400","Male",67.6768218539142,179.750807982436
"401","Male",69.9709036159667,202.863293032098
"402","Male",65.3134615369232,163.357331518913
"403","Male",71.9060054405707,217.027714643657
"404","Male",66.2339040421843,183.16123245569
"405","Male",65.814942824229,166.583610507509
"406","Male",72.8449478550183,205.250889151117
"407","Male",70.9494434526129,189.703088823966
"408","Male",71.3438076277468,218.58633639737
"409","Male",71.0556641579506,203.139433025567
"410","Male",61.9255472947778,139.905070315411
"411","Male",68.7624575579021,196.293805874861
"412","Male",67.5839414255894,179.937011167166
"413","Male",67.3616946688862,164.145922397398
"414","Male",65.8791565562673,168.174864370716
"415","Male",68.6947621511413,189.742541903603
"416","Male",69.5348615536043,195.17039149894
"417","Male",66.6346908282865,190.467958779164
"418","Male",69.8099015736912,204.426598301005
"419","Male",68.6798736853237,196.151622823601
"420","Male",71.615178750348,209.670773879197
"421","Male",69.6897953335489,190.933400489868
"422","Male",70.9010863653248,197.944832362141
"423","Male",68.005813992332,186.78033784958
"424","Male",70.6157439783607,188.663832117765
"425","Male",71.5711941575576,176.376642766115
"426","Male",73.0128632629827,209.329483369428
"427","Male",60.748117867457,136.167865724177
"428","Male",69.082119625473,190.935182500985
"429","Male",69.3387376279613,191.445654280964
"430","Male",67.7571377115653,184.938229910773
"431","Male",76.0270818630512,232.313470969478
"432","Male",72.2276161601432,201.778853950381
"433","Male",68.9210413450252,188.328807061518
"434","Male",65.334927680754,174.655697250193
"435","Male",65.932403451767,183.943338755166
"436","Male",70.4666893102283,187.5174420175
"437","Male",73.181043621139,213.847452872237
"438","Male",68.550879686478,175.219518795655
"439","Male",68.5294082502857,169.544805445436
"440","Male",63.5964554204545,144.591922421247
"441","Male",67.1442412277953,175.679190176701
"442","Male",70.8163706158515,197.198401561075
"443","Male",73.530284807779,222.925916699257
"444","Male",66.1410689194018,165.404545337709
"445","Male",67.9068497483934,170.417231213329
"446","Male",71.4333758216347,216.633999687682
"447","Male",67.1126797980262,173.707504236685
"448","Male",73.2839179655908,217.896039742328
"449","Male",63.6725831540933,161.013145838894
"450","Male",69.2253203013539,193.756325798869
"451","Male",69.6701240248717,177.119160725399
"452","Male",70.4854481656936,204.827449737938
"453","Male",69.0046778666841,176.731892478922
"454","Male",68.4578940081104,192.761885655036
"455","Male",66.024733782518,166.96102047344
"456","Male",69.3181691252784,186.737995548307
"457","Male",69.0777405646964,188.506178710684
"458","Male",73.5622703667904,208.361491812853
"459","Male",66.0876888866475,161.495814307993
"460","Male",73.5259843332352,214.966459199799
"461","Male",69.6790602156639,205.133435498665
"462","Male",66.6767811169297,183.197306840047
"463","Male",72.9616654677117,208.895044285857
"464","Male",68.246872144459,207.925576545187
"465","Male",71.9566258887157,210.663827812062
"466","Male",71.0586333491432,204.272837745409
"467","Male",66.9769499482511,195.198730107264
"468","Male",68.478002075726,190.686022530134
"469","Male",71.2844413912849,199.635326578537
"470","Male",64.980456290984,166.821547345859
"471","Male",66.7618838734058,178.797508975099
"472","Male",68.7661617238793,185.772157505947
"473","Male",68.9925435671764,193.754990936111
"474","Male",71.295194595564,228.800516094148
"475","Male",69.0494784004474,192.349701712414
"476","Male",66.5414820162944,175.983491137569
"477","Male",68.5155234451208,176.141239163871
"478","Male",67.4597153131659,177.482524908403
"479","Male",71.3573824126824,201.760776882651
"480","Male",68.5904060416654,176.843079926229
"481","Male",69.736086706944,185.524260351598
"482","Male",69.8338570670345,188.041029020603
"483","Male",72.4105857637391,189.384438292527
"484","Male",65.4345968678659,166.096744020516
"485","Male",66.2676567702434,170.250178653613
"486","Male",69.9743008732506,212.80425895999
"487","Male",71.2091942237274,196.14550620845
"488","Male",69.9374001925209,202.279069679297
"489","Male",71.3860221929526,201.332006891009
"490","Male",64.5887816699057,158.454094446398
"491","Male",68.7929844158731,174.489486264089
"492","Male",68.4457467280668,183.783382685316
"493","Male",69.2015781220676,188.103506112668
"494","Male",69.4260173088723,176.193429823813
"495","Male",69.6062252013619,194.200711875856
"496","Male",72.8817069731098,194.199508871416
"497","Male",62.1783312217775,145.898842373806
"498","Male",68.8747066201055,191.833709173715
"499","Male",71.0800835585909,209.853553640725
"500","Male",72.1825341217157,201.261464391648
"501","Male",72.0627549780187,208.781853387475
"502","Male",67.3800578933842,182.673405387725
"503","Male",67.9346345330211,166.435068826956
"504","Male",70.8019302593082,193.393542614483
"505","Male",65.5491212718992,178.448179734226
"506","Male",70.1912244814707,205.941790671464
"507","Male",71.7789953682703,199.209842441218
"508","Male",68.1302884151545,192.029566571562
"509","Male",68.3594825628257,175.260864429376
"510","Male",66.090357013204,170.006445104546
"511","Male",71.5801231387686,205.347596206115
"512","Male",73.5366677229231,196.043295071718
"513","Male",71.1155318413304,208.145256645714
"514","Male",70.7943025458134,202.890757825725
"515","Male",71.7290604846774,188.595023951021
"516","Male",63.1965303693731,162.429727448715
"517","Male",68.1011134090994,182.852399097347
"518","Male",65.8560997291531,157.317461364304
"519","Male",68.3464565013792,178.675992067492
"520","Male",69.5602289299611,187.217485931716
"521","Male",68.7283040728389,171.620966570458
"522","Male",70.1582776521047,200.534178304201
"523","Male",68.9233366538642,193.927360410157
"524","Male",64.3001741979872,155.489728964615
"525","Male",70.4556330557961,192.527904959489
"526","Male",68.6240631902513,159.862467400555
"527","Male",69.6647517445683,176.25927439784
"528","Male",69.0588845404837,171.708926273601
"529","Male",67.2269862252501,181.709618932242
"530","Male",66.115799694985,171.386659244003
"531","Male",68.617387345682,179.132024597883
"532","Male",69.2490128135195,187.469371391246
"533","Male",69.6419061835922,182.004522302487
"534","Male",72.7970283570657,214.474035549004
"535","Male",75.0439950721537,208.526426975474
"536","Male",70.9726841308934,190.221992860972
"537","Male",74.3880124251986,217.14379049327
"538","Male",64.3621638717144,156.073898515176
"539","Male",71.3270010663305,206.385191144764
"540","Male",67.172024442062,178.152781433495
"541","Male",74.4016718853099,228.838395801115
"542","Male",63.8679209595893,174.473362892894
"543","Male",68.885991766866,164.21490258191
"544","Male",72.1319902243921,212.157275700066
"545","Male",68.403726169279,206.014939808132
"546","Male",65.0926563918755,167.433532984504
"547","Male",69.229679115924,195.218639696094
"548","Male",71.9477882649162,209.175489088048
"549","Male",67.4629906554446,182.301285584692
"550","Male",69.3129086423205,190.18514691198
"551","Male",63.7310481676985,160.344903874399
"552","Male",60.6798174028202,129.301023766729
"553","Male",70.6633230772118,195.626319057537
"554","Male",67.594031125615,186.751416941505
"555","Male",74.6495078833149,227.500645068307
"556","Male",70.4670788540361,197.187532031265
"557","Male",71.9440105192761,209.5562827193
"558","Male",74.0257508102552,209.75927206677
"559","Male",70.782228162223,220.436786379453
"560","Male",64.7272569610009,169.207936994027
"561","Male",68.3830240801838,185.845616779891
"562","Male",71.4692208023458,192.691493116905
"563","Male",66.9444537375838,177.026087781898
"564","Male",70.7969790042164,199.947383058908
"565","Male",65.2924347799135,168.710290250236
"566","Male",61.7540098289705,123.528143020198
"567","Male",62.4806713089603,160.242238208749
"568","Male",67.8056798701788,197.082611042199
"569","Male",69.5259942797687,161.970937553318
"570","Male",72.5007566339455,201.655055938162
"571","Male",70.4852947444441,194.786198325054
"572","Male",66.689735993223,162.565406733935
"573","Male",71.29191758372,175.810967713132
"574","Male",71.7967671979694,209.379310185811
"575","Male",73.0563442505026,204.4603316173
"576","Male",68.8533543682849,210.869084178877
"577","Male",66.045443857521,169.326284191826
"578","Male",73.985901415574,223.326104950414
"579","Male",69.2516178781137,192.946891078924
"580","Male",69.3406572151521,172.904801447625
"581","Male",70.976264966752,191.572153555511
"582","Male",63.5612776251623,157.119544459453
"583","Male",69.7701509519637,182.795494321816
"584","Male",65.1884775622368,151.886942249695
"585","Male",69.978940819921,193.341082818018
"586","Male",69.7505971518031,185.427970139056
"587","Male",71.1714311524347,195.38231076051
"588","Male",70.5720017829453,174.196887301378
"589","Male",65.6510895191431,164.649813939991
"590","Male",67.138414139275,163.845001328561
"591","Male",65.9180869418123,174.719958105635
"592","Male",73.7866364434803,212.900555995405
"593","Male",67.7372513405283,172.794260611103
"594","Male",65.5440762535086,171.980331261146
"595","Male",71.2139125656884,195.923416498401
"596","Male",65.5923540298347,174.81534851306
"597","Male",65.6675544806922,174.566855841687
"598","Male",61.9727358785594,140.277749662033
"599","Male",73.8999386863723,215.559703251912
"600","Male",72.3421836419704,215.858233901414
"601","Male",70.3116943408726,184.243860348496
"602","Male",67.1155643547224,168.202167127644
"603","Male",65.9324817643713,151.384618198034
"604","Male",67.2277450207952,185.970160851636
"605","Male",70.1143436293898,203.241731802719
"606","Male",74.8414997197116,223.945670277953
"607","Male",64.5273026254953,148.472185853494
"608","Male",70.0512546906491,207.194647294605
"609","Male",71.8331687752888,205.193061760797
"610","Male",72.8367396943866,209.422484275198
"611","Male",73.301865746729,199.166928678883
"612","Male",66.39319244743,165.064609545545
"613","Male",66.5151619602185,180.760534823182
"614","Male",69.2728126084372,202.298760151666
"615","Male",68.2319539277068,195.261990296064
"616","Male",70.4138690342612,184.232661744937
"617","Male",69.7268852052361,188.453759671202
"618","Male",65.510733890584,157.205025302195
"619","Male",69.1372693569977,196.5523243152
"620","Male",73.6661887960567,208.366179328565
"621","Male",65.8927525257603,158.184985696975
"622","Male",68.3544289583384,184.598427955692
"623","Male",70.424730529607,197.90752114977
"624","Male",72.0802011466065,202.867236668923
"625","Male",71.711124785333,199.080778987396
"626","Male",65.7291618715397,156.223958465888
"627","Male",63.8983381991847,168.299537977425
"628","Male",70.3160097119508,201.510688097382
"629","Male",65.788729792806,174.584879939493
"630","Male",69.8274641852115,196.930792028562
"631","Male",68.3311500917703,197.756770319413
"632","Male",67.7415892669206,165.64328330518
"633","Male",75.0338894406835,232.886117051993
"634","Male",73.4040585211468,192.732404676961
"635","Male",69.55476187936,192.181668737126
"636","Male",64.5390397840475,157.129277198286
"637","Male",67.5467614711226,163.495202566767
"638","Male",73.0964779848914,205.157577990748
"639","Male",66.5539810727358,171.428591885687
"640","Male",73.9916041888572,208.964583561346
"641","Male",70.8626880592361,209.759114032409
"642","Male",71.5687336966565,206.260457759816
"643","Male",65.8383911344328,177.211696598095
"644","Male",70.2755336626221,211.716253810906
"645","Male",61.773521995356,149.514839170261
"646","Male",74.8249453074994,220.336366886695
"647","Male",71.6051458474554,192.427913613357
"648","Male",67.260103577221,163.386512746963
"649","Male",70.9241944325351,199.778372639881
"650","Male",75.0596686483632,218.583687985
"651","Male",73.1008762422727,223.206451566012
"652","Male",70.6619920308473,217.951882605948
"653","Male",67.1446673494398,171.207778898624
"654","Male",67.1231534297474,147.537956155257
"655","Male",69.5249439626314,170.03718625117
"656","Male",65.2246916634494,160.836074452623
"657","Male",68.4104628205716,185.127735469558
"658","Male",68.763463696161,177.083388175076
"659","Male",67.9368688125212,188.884096818794
"660","Male",69.2378286911685,159.244886180877
"661","Male",68.46572391809,188.079276046176
"662","Male",65.6942935969472,150.960619570537
"663","Male",69.4309980463662,172.325881178479
"664","Male",66.1353914165956,166.363818692456
"665","Male",70.8770481302174,186.339824370789
"666","Male",65.9730649994945,187.658379142995
"667","Male",64.9391154197026,163.880198525282
"668","Male",68.368603321184,196.949506368912
"669","Male",69.5255513063261,189.707398780834
"670","Male",66.4556021398344,188.974847308905
